# new call
0.16666666666666666,0,0,0.058111496913580252,0,0,0,0,0,0,0.021701388888888888,-0
0,0.16666666666666666,0,0,0.058111496913580252,0,0,0,0,-0.021701388888888888,0,0
0,0,0.16666666666666666,0,0,0.092110339506172825,0,0,0,0,-0,0
0.058111496913580252,0,0,0.16666666666666666,0,0,0,-0.021701388888888888,0,0,0,0
0,0.058111496913580252,0,0,0.16666666666666666,0,0.021701388888888888,0,-0,0,0,0
0,0,0.092110339506172825,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.021701388888888888,-0,0.125,0,0,-0.0045211226851851853,-0,-0
0,0,0,-0.021701388888888888,0,0,0,0.125,0,-0,-0.0045211226851851853,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0090422453703703706
0,-0.021701388888888888,0,0,0,0,-0.0045211226851851853,-0,-0,0.125,0,0
0.021701388888888888,0,-0,0,0,0,-0,-0.0045211226851851853,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0090422453703703706,0,0,0.125

# new call
0.16666666666666666,0,0,0.055333333333333325,0,0,0,0,0,0,0.02,-0
0,0.16666666666666666,0,0,0.055333333333333325,0,0,0,0,-0.02,0,0
0,0,0.16666666666666666,0,0,0.089333333333333334,0,0,0,0,-0,0
0.055333333333333325,0,0,0.16666666666666666,0,0,0,-0.02,0,0,0,0
0,0.055333333333333325,0,0,0.16666666666666666,0,0.02,0,-0,0,0,0
0,0,0.089333333333333334,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.02,-0,0.125,0,0,-0.0040000000000000001,-0,-0
0,0,0,-0.02,0,0,0,0.125,0,-0,-0.0040000000000000001,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0080000000000000002
0,-0.02,0,0,0,0,-0.0040000000000000001,-0,-0,0.125,0,0
0.02,0,-0,0,0,0,-0,-0.0040000000000000001,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0080000000000000002,0,0,0.125

# new call
0.16666666666666666,0,0,0.052818236989834622,0,0,0,0,0,0,0.018491124260355027,-0
0,0.16666666666666666,0,0,0.052818236989834622,0,0,0,0,-0.018491124260355027,0,0
0,0,0.16666666666666666,0,0,0.086671218328023047,0,0,0,0,-0,0
0.052818236989834622,0,0,0.16666666666666666,0,0,0,-0.018491124260355027,0,0,0,0
0,0.052818236989834622,0,0,0.16666666666666666,0,0.018491124260355027,0,-0,0,0,0
0,0,0.086671218328023047,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.018491124260355027,-0,0.125,0,0,-0.0035559854346836586,-0,-0
0,0,0,-0.018491124260355027,0,0,0,0.125,0,-0,-0.0035559854346836586,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0071119708693673173
0,-0.018491124260355027,0,0,0,0,-0.0035559854346836586,-0,-0,0.125,0,0
0.018491124260355027,0,-0,0,0,0,-0,-0.0035559854346836586,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0071119708693673173,0,0,0.125

# new call
0.16666666666666666,0,0,0.050530068248403864,0,0,0,0,0,0,0.017146776406035662,-0
0,0.16666666666666666,0,0,0.050530068248403864,0,0,0,0,-0.017146776406035662,0,0
0,0,0.16666666666666666,0,0,0.084125048688377418,0,0,0,0,-0,0
0.050530068248403864,0,0,0.16666666666666666,0,0,0,-0.017146776406035662,0,0,0,0
0,0.050530068248403864,0,0,0.16666666666666666,0,0.017146776406035662,0,-0,0,0,0
0,0,0.084125048688377418,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.017146776406035662,-0,0.125,0,0,-0.0031753289640806784,-0,-0
